curr_state	curr_action	next_reward	next_state	old_value	new_value
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
1144	0	0	1272	0.0	0.0
1272	0	0	1400	0.0	0.0
1400	0	0	1528	0.0	0.0
1528	0	0	1656	0.0	0.0
1656	0	0	1784	0.0	0.0
1784	0	0	1912	0.0	0.0
1912	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
2040	0	0	2040	0.0	0.0
